track,sample,hours,lat,lon,pressure
EP112025,14.0,156,26.7,-168.23,1013.0
EP112025,14.0,162,26.61,-170.18,1010.3
EP112025,14.0,168,26.64,-171.53,1010.6
EP112025,14.0,174,27.03,-172.5,1013.2
EP112025,14.0,180,26.76,-173.54,1013.1
EP112025,14.0,186,27.8,-174.46,1011.1
EP112025,14.0,192,28.13,-175.76,1012.0
14,15.0,138,14.03,-104.62,1006.1
14,15.0,144,14.88,-105.03,1008.1
14,15.0,150,15.14,-105.88,1006.7
14,15.0,156,15.43,-106.14,1005.2
14,15.0,162,15.86,-106.97,1006.3
14,15.0,168,16.17,-107.8,1007.0
14,15.0,174,16.41,-108.79,1001.8
14,15.0,180,16.68,-108.91,993.1
14,15.0,186,17.11,-109.77,997.2
14,15.0,192,17.72,-110.66,993.3
14,15.0,198,18.16,-111.29,989.2
14,15.0,204,18.61,-111.85,984.6
14,15.0,210,18.61,-112.47,981.5
14,15.0,216,19.22,-113.16,961.1
14,15.0,222,19.73,-113.53,961.3
14,15.0,228,19.64,-113.74,972.9
14,15.0,234,19.94,-114.37,963.2
14,15.0,240,20.1,-115.34,962.8
14,15.0,246,20.52,-115.79,966.8
14,15.0,252,20.6,-116.37,973.6
14,15.0,258,20.61,-116.63,972.0
14,15.0,264,20.64,-117.31,966.2
14,15.0,270,21.03,-117.58,988.4
14,15.0,276,20.7,-118.05,994.9
14,15.0,282,20.73,-118.61,999.1
14,15.0,288,20.82,-118.72,1004.0
14,15.0,294,21.1,-119.25,1001.5
14,15.0,300,20.98,-120.04,1001.4
14,15.0,306,21.12,-120.93,1002.5
14,15.0,312,21.24,-121.81,1003.1
2,15.0,6,17.54,117.11,1004.8
2,15.0,12,18.21,116.59,1002.3
2,15.0,18,18.5,115.81,1004.2
2,15.0,24,18.43,114.89,1001.3
2,15.0,30,19.03,114.03,997.1
2,15.0,36,19.99,113.4,993.2
2,15.0,42,20.23,112.53,979.5
2,15.0,48,20.68,111.28,987.3
2,15.0,54,21.44,110.43,988.5
2,15.0,60,22.14,109.98,993.9
2,15.0,66,22.48,109.19,995.3
2,15.0,72,22.89,109.01,997.5
2,15.0,78,23.23,108.2,1001.6
2,15.0,84,23.42,107.72,1002.2
2,15.0,90,23.37,106.86,1003.3
2,15.0,96,23.33,106.51,1001.7
23,15.0,204,16.13,-118.84,1003.9
23,15.0,210,16.19,-118.3,1002.8
23,15.0,216,18.9,-113.49,961.1
23,15.0,222,19.75,-113.47,961.3
23,15.0,228,19.64,-113.74,972.9
23,15.0,234,19.94,-114.37,963.2
23,15.0,240,20.1,-115.34,962.8
23,15.0,246,20.52,-115.79,966.8
23,15.0,252,20.6,-116.37,973.6
23,15.0,258,20.61,-116.63,972.0
23,15.0,264,20.64,-117.31,966.2
23,15.0,270,21.03,-117.58,988.4
23,15.0,276,20.7,-118.05,994.9
23,15.0,282,20.73,-118.61,999.1
23,15.0,288,20.82,-118.72,1004.0
23,15.0,294,21.1,-119.25,1001.5
23,15.0,300,20.98,-120.04,1001.4
23,15.0,306,21.12,-120.93,1002.5
23,15.0,312,21.24,-121.81,1003.1
25,15.0,234,12.04,-103.33,1005.1
25,15.0,240,12.49,-103.27,1003.0
25,15.0,246,12.72,-103.06,1006.8
25,15.0,252,13.74,-103.83,1004.7
25,15.0,258,14.15,-104.11,1003.1
25,15.0,264,15.05,-104.33,1003.9
25,15.0,270,15.31,-104.89,1004.5
25,15.0,276,16.08,-105.85,1000.0
25,15.0,282,16.54,-106.75,1002.6
25,15.0,288,16.79,-107.34,1004.4
25,15.0,294,17.13,-108.59,1003.5
25,15.0,300,17.81,-109.91,1001.6
25,15.0,306,18.19,-110.91,1000.5
25,15.0,312,18.78,-112.18,1002.1
35,15.0,288,17.09,-67.08,1010.7
35,15.0,294,18.14,-68.22,1007.8
35,15.0,300,18.48,-68.97,1003.1
35,15.0,306,18.96,-70.17,1005.8
35,15.0,312,19.39,-70.7,1004.3
AL912025,15.0,0,11.7,-36.0,1011.0
EP112025,15.0,0,14.3,-137.3,958.0
EP112025,15.0,6,14.66,-138.27,985.7
EP112025,15.0,12,14.83,-139.21,966.9
EP112025,15.0,18,15.21,-140.09,968.8
EP112025,15.0,24,15.09,-140.74,967.6
EP112025,15.0,30,15.92,-141.4,995.3
EP112025,15.0,36,16.38,-142.67,989.0
EP112025,15.0,42,16.75,-143.73,997.2
EP112025,15.0,48,17.35,-144.85,993.8
EP112025,15.0,54,18.1,-145.84,989.2
EP112025,15.0,60,18.66,-147.04,994.8
EP112025,15.0,66,19.83,-148.01,997.4
EP112025,15.0,72,19.81,-149.38,1003.5
EP112025,15.0,78,20.44,-150.56,1003.4
EP112025,15.0,84,20.97,-151.95,1005.7
EP112025,15.0,90,21.8,-153.43,1005.2
EP112025,15.0,96,22.38,-155.09,1005.3
EP112025,15.0,102,22.53,-156.89,1008.0
EP112025,15.0,108,22.84,-158.64,1009.7
EP112025,15.0,114,23.03,-160.41,1011.0
EP112025,15.0,120,24.04,-161.4,1011.6
EP112025,15.0,126,24.26,-163.26,1013.2
1,16.0,6,17.68,116.54,1003.6
1,16.0,12,17.99,116.3,1001.6
1,16.0,18,18.56,115.77,1002.0
1,16.0,24,18.94,114.9,999.0
1,16.0,30,19.29,114.2,996.3
1,16.0,36,19.6,113.69,990.3
1,16.0,42,20.71,113.01,995.7
1,16.0,48,21.61,112.55,990.7
1,16.0,54,22.37,111.88,992.7
1,16.0,60,22.89,111.41,997.5
1,16.0,66,23.48,111.12,1001.9
1,16.0,72,23.59,111.07,996.6
1,16.0,78,24.14,110.96,1000.2
1,16.0,84,24.02,111.14,1001.1
1,16.0,90,23.59,110.96,1001.9
1,16.0,96,23.29,110.54,1001.1
1,16.0,102,23.18,110.04,1004.1
1,16.0,108,22.91,109.47,1003.3
1,16.0,114,22.86,108.88,1004.0
1,16.0,120,22.62,108.0,1004.6
18,16.0,120,14.32,-98.32,1006.6
18,16.0,126,14.21,-98.07,1005.5
18,16.0,132,14.58,-98.66,1002.6
18,16.0,138,14.59,-98.92,1001.4
18,16.0,144,15.31,-99.53,1000.4
18,16.0,150,15.68,-100.17,1000.6
18,16.0,156,15.65,-101.2,989.5
18,16.0,162,15.86,-102.02,985.3
18,16.0,168,15.94,-103.14,974.7
18,16.0,174,16.15,-103.91,966.5
18,16.0,180,16.62,-104.63,967.7
18,16.0,186,16.52,-105.34,970.4
18,16.0,192,16.8,-106.48,967.4
18,16.0,198,17.07,-107.82,971.9
18,16.0,204,17.42,-108.48,957.6
18,16.0,210,17.98,-109.2,963.1
18,16.0,216,18.36,-109.92,964.4
18,16.0,222,19.16,-110.37,951.6
18,16.0,228,19.67,-111.0,950.1
18,16.0,234,20.29,-111.77,957.7
18,16.0,240,20.83,-112.11,963.4
18,16.0,246,21.49,-112.38,965.7
18,16.0,252,22.49,-113.14,966.3
18,16.0,258,23.26,-113.84,974.9
18,16.0,264,23.32,-114.57,985.8
18,16.0,270,23.86,-115.17,988.9
18,16.0,276,23.76,-115.81,993.5
18,16.0,282,23.87,-115.62,998.0
18,16.0,288,24.36,-115.88,998.6
18,16.0,294,24.69,-116.24,1000.0
18,16.0,300,25.32,-116.46,1002.1
18,16.0,306,25.47,-116.86,1003.7
18,16.0,312,25.79,-117.63,1007.6
19,16.0,126,12.53,-24.99,1008.4
19,16.0,132,12.41,-26.01,1007.1
19,16.0,138,12.53,-27.83,1008.4
19,16.0,144,13.43,-28.81,1007.8
19,16.0,150,13.51,-30.46,1008.4
19,16.0,156,13.75,-31.93,1004.4
19,16.0,162,13.89,-33.14,1002.2
19,16.0,168,14.24,-34.59,1005.1
19,16.0,174,14.25,-35.7,1001.3
19,16.0,180,14.47,-36.59,1002.9
19,16.0,186,14.71,-37.58,998.4
19,16.0,192,15.04,-38.59,989.7
19,16.0,198,15.55,-39.41,982.1
19,16.0,204,15.67,-40.0,990.5
19,16.0,210,15.88,-40.99,986.4
19,16.0,216,16.41,-41.67,973.8
19,16.0,222,16.65,-42.45,976.4
19,16.0,228,16.95,-43.19,972.5
19,16.0,234,17.02,-44.31,982.8
19,16.0,240,17.28,-45.31,989.5
19,16.0,246,17.5,-46.19,990.0
19,16.0,252,17.69,-47.32,993.7
19,16.0,258,17.86,-48.63,995.7
19,16.0,264,18.35,-49.69,992.0
19,16.0,270,19.17,-50.73,989.5
19,16.0,276,19.65,-52.27,982.0
19,16.0,282,20.19,-53.85,977.0
19,16.0,288,20.84,-55.22,970.1
19,16.0,294,21.56,-56.83,972.4
19,16.0,300,22.37,-57.83,974.5
19,16.0,306,23.09,-58.85,975.0
19,16.0,312,24.09,-59.5,961.5
20,16.0,132,30.65,124.17,1007.7
20,16.0,138,30.98,125.23,1004.4
20,16.0,144,31.8,125.52,1003.1
20,16.0,150,32.83,126.46,1002.9
20,16.0,156,33.29,127.75,1005.3
20,16.0,162,33.95,128.59,1004.2
20,16.0,168,35.99,129.47,1002.3
20,16.0,174,38.42,132.18,1000.1
20,16.0,180,39.63,135.06,998.2
20,16.0,186,41.06,138.71,997.3
20,16.0,192,42.78,142.8,997.0
20,16.0,198,44.67,148.58,1000.9
29,16.0,210,30.48,-77.61,1007.8
29,16.0,216,32.1,-77.11,1006.0
29,16.0,222,31.31,-76.63,1006.4
29,16.0,228,31.76,-76.19,1004.0
29,16.0,234,32.21,-76.11,1003.1
29,16.0,240,32.67,-75.71,1002.5
29,16.0,246,33.19,-75.34,1002.2
29,16.0,252,33.23,-75.04,1001.7
29,16.0,258,34.12,-74.24,1001.9
29,16.0,264,34.36,-72.65,1001.5
29,16.0,270,34.98,-71.3,997.3
29,16.0,276,35.22,-70.01,999.5
29,16.0,282,35.58,-69.03,998.7
29,16.0,288,35.72,-67.51,999.0
29,16.0,294,36.24,-66.49,998.1
29,16.0,300,37.03,-64.18,998.6
33,16.0,228,14.9,-115.49,1002.1
33,16.0,234,14.76,-114.75,1003.5
33,16.0,240,15.54,-113.85,1000.3
33,16.0,246,16.4,-112.79,992.1
33,16.0,252,17.05,-111.78,990.9
33,16.0,258,18.88,-111.62,986.1
33,16.0,264,20.53,-111.31,991.3
33,16.0,270,23.86,-115.17,988.9
33,16.0,276,23.76,-115.81,993.5
33,16.0,282,23.87,-115.62,998.0
33,16.0,288,24.36,-115.88,998.6
33,16.0,294,24.69,-116.24,1000.0
33,16.0,300,25.32,-116.46,1002.1
33,16.0,306,25.47,-116.86,1003.7
33,16.0,312,25.79,-117.63,1007.6
34,16.0,228,15.45,-138.39,1007.0
34,16.0,234,15.2,-138.07,1006.5
34,16.0,240,15.22,-138.65,1006.1
34,16.0,246,15.07,-139.07,1004.1
34,16.0,252,15.07,-139.44,1005.5
34,16.0,258,14.83,-140.01,1009.0
34,16.0,264,14.64,-140.73,1005.6
34,16.0,270,14.38,-141.64,1006.4
34,16.0,276,14.39,-142.46,1006.5
34,16.0,282,14.11,-142.96,1007.9
34,16.0,288,14.12,-143.36,1007.5
34,16.0,294,13.87,-144.57,1007.4
34,16.0,300,13.32,-144.31,1011.1
34,16.0,306,13.65,-144.73,1010.6
34,16.0,312,13.07,-145.38,1011.6
AL912025,16.0,0,11.7,-36.0,1011.0
EP112025,16.0,0,14.3,-137.3,958.0
EP112025,16.0,6,14.7,-138.41,978.0
EP112025,16.0,12,14.96,-139.45,970.3
EP112025,16.0,18,15.03,-140.2,959.8
EP112025,16.0,24,15.67,-141.54,967.5
EP112025,16.0,30,15.97,-142.56,965.6
EP112025,16.0,36,16.51,-143.18,978.8
EP112025,16.0,42,16.69,-144.66,984.9
EP112025,16.0,48,17.84,-145.68,988.8
EP112025,16.0,54,18.18,-146.38,987.9
EP112025,16.0,60,19.19,-147.58,989.5
EP112025,16.0,66,19.77,-148.79,996.6
EP112025,16.0,72,20.17,-150.05,999.4
EP112025,16.0,78,20.35,-151.18,1001.9
EP112025,16.0,84,20.7,-152.88,1003.1
EP112025,16.0,90,20.92,-154.17,1006.3
EP112025,16.0,96,21.2,-155.93,1006.2
EP112025,16.0,102,21.68,-157.16,1006.4
EP112025,16.0,108,21.72,-158.37,1006.4
EP112025,16.0,114,22.25,-159.67,1006.7
EP112025,16.0,120,22.25,-161.18,1009.2
EP112025,16.0,126,23.04,-162.41,1010.7
EP112025,16.0,132,22.25,-162.62,1011.0
17,17.0,162,14.76,-101.09,1006.7
17,17.0,168,15.08,-101.69,1003.2
17,17.0,174,15.18,-102.5,1006.0
17,17.0,180,15.19,-103.38,1000.3
17,17.0,186,15.17,-103.8,995.7
17,17.0,192,15.11,-104.99,991.2
17,17.0,198,14.92,-105.61,987.5
17,17.0,204,15.03,-106.24,992.6
17,17.0,210,14.82,-107.4,985.6
17,17.0,216,14.41,-107.95,982.2
17,17.0,222,14.91,-108.61,981.1
17,17.0,228,15.23,-108.91,987.7
17,17.0,234,15.59,-109.33,991.0
17,17.0,240,16.18,-109.58,990.2
17,17.0,246,17.01,-109.91,987.5
17,17.0,252,17.48,-110.81,988.5
17,17.0,258,17.81,-111.28,990.2
17,17.0,264,18.22,-112.95,991.4
17,17.0,270,18.66,-113.65,991.9
17,17.0,276,19.38,-114.34,997.8
17,17.0,282,19.46,-115.51,998.9
17,17.0,288,20.35,-116.23,998.7
17,17.0,294,20.61,-117.22,999.8
17,17.0,300,21.76,-118.44,1000.5
17,17.0,306,22.17,-119.41,1000.3
17,17.0,312,22.73,-120.49,1001.8
2,17.0,6,17.88,117.28,1003.6
2,17.0,12,18.27,116.51,1002.6
2,17.0,18,18.34,115.64,1001.9
2,17.0,24,18.5,114.84,999.1
2,17.0,30,18.48,114.2,997.8
2,17.0,36,19.08,113.75,997.6
2,17.0,42,20.05,112.98,994.2
2,17.0,48,20.84,112.02,992.8
2,17.0,54,21.21,110.96,994.4
2,17.0,60,21.77,110.6,995.8
2,17.0,66,22.24,109.59,1000.6
2,17.0,72,22.26,108.33,1001.6
2,17.0,78,22.58,107.91,1003.2
2,17.0,84,22.92,106.99,1002.4
2,17.0,90,23.16,105.72,1002.1
20,17.0,186,18.05,-110.79,1008.0
20,17.0,192,15.31,-105.77,991.1
20,17.0,198,14.84,-105.57,987.5
20,17.0,204,15.03,-106.24,992.6
20,17.0,210,14.82,-107.4,985.6
20,17.0,216,14.41,-107.95,982.2
20,17.0,222,14.91,-108.61,981.1
20,17.0,228,15.23,-108.91,987.7
20,17.0,234,15.59,-109.33,991.0
20,17.0,240,16.18,-109.58,990.2
20,17.0,246,17.01,-109.91,987.5
20,17.0,252,17.48,-110.81,988.5
20,17.0,258,17.81,-111.28,990.2
20,17.0,264,18.22,-112.95,991.4
20,17.0,270,18.66,-113.65,991.9
20,17.0,276,19.38,-114.34,997.8
20,17.0,282,19.46,-115.51,998.9
20,17.0,288,20.35,-116.23,998.7
20,17.0,294,20.61,-117.22,999.8
20,17.0,300,21.76,-118.44,1000.5
20,17.0,306,22.17,-119.41,1000.3
20,17.0,312,22.73,-120.49,1001.8
21,17.0,186,13.22,-36.59,1006.3
21,17.0,192,12.61,-37.21,1008.7
21,17.0,198,12.26,-38.83,1008.9
21,17.0,204,12.31,-40.02,1007.3
21,17.0,210,12.48,-42.09,1005.6
21,17.0,216,12.39,-43.09,1004.3
21,17.0,222,12.49,-44.43,1004.0
21,17.0,228,12.69,-45.57,1003.8
21,17.0,234,13.02,-46.36,1000.4
21,17.0,240,13.17,-47.6,1000.6
21,17.0,246,13.5,-48.84,993.4
21,17.0,252,13.56,-50.04,994.8
21,17.0,258,13.96,-51.33,994.2
21,17.0,264,14.4,-52.6,979.9
21,17.0,270,14.66,-53.44,991.1
21,17.0,276,15.35,-54.8,983.6
21,17.0,282,15.64,-55.9,983.8
21,17.0,288,15.92,-57.48,958.4
21,17.0,294,16.44,-59.12,939.6
21,17.0,300,17.06,-60.45,936.3
21,17.0,306,17.5,-62.02,933.7
21,17.0,312,18.18,-63.51,939.6
22,17.0,198,27.74,-179.62,1013.9
22,17.0,204,26.8,-179.85,1009.8
22,17.0,210,27.05,178.88,1010.1
22,17.0,216,27.14,178.13,1006.8
22,17.0,222,27.36,177.13,1005.2
22,17.0,228,27.48,176.05,1003.4
22,17.0,234,27.51,174.98,1001.6
22,17.0,240,28.01,173.97,997.0
22,17.0,246,28.4,172.74,988.2
22,17.0,252,28.8,171.85,988.1
22,17.0,258,29.26,170.82,987.1
22,17.0,264,29.83,170.59,985.1
22,17.0,270,30.46,170.34,979.4
22,17.0,276,31.44,170.28,984.6
22,17.0,282,32.61,170.7,979.1
22,17.0,288,33.58,171.12,979.4
22,17.0,294,34.9,172.44,988.1
22,17.0,300,36.34,174.7,985.6
22,17.0,306,37.9,176.83,988.3
22,17.0,312,39.93,179.71,984.5
29,17.0,258,13.1,-97.81,1003.4
29,17.0,264,12.65,-98.82,1004.4
29,17.0,270,12.39,-99.43,1004.8
29,17.0,276,12.68,-100.16,1002.8
29,17.0,282,12.23,-101.19,998.9
29,17.0,288,12.64,-101.79,1000.9
29,17.0,294,12.31,-102.84,992.4
29,17.0,300,11.97,-103.83,997.1
29,17.0,306,12.37,-104.63,994.3
29,17.0,312,12.53,-105.49,995.8
30,17.0,258,-8.14,66.25,1005.0
30,17.0,264,-8.89,64.85,1000.3
30,17.0,270,-8.38,63.81,1001.8
30,17.0,276,-9.02,62.1,1001.9
30,17.0,282,-9.66,60.89,1001.9
30,17.0,288,-10.36,59.34,1002.5
30,17.0,294,-10.32,59.41,1004.6
30,17.0,300,-11.09,58.47,1004.3
30,17.0,306,-10.72,57.3,1005.8
30,17.0,312,-11.45,56.05,1002.0
AL912025,17.0,0,11.7,-36.0,1011.0
EP112025,17.0,0,14.3,-137.3,958.0
EP112025,17.0,6,14.66,-138.21,978.5
EP112025,17.0,12,14.87,-139.18,963.3
EP112025,17.0,18,15.43,-140.13,967.9
EP112025,17.0,24,15.62,-140.91,972.0
EP112025,17.0,30,16.23,-141.96,974.6
EP112025,17.0,36,16.86,-142.83,972.8
EP112025,17.0,42,16.96,-143.62,981.7
EP112025,17.0,48,17.41,-144.85,990.9
EP112025,17.0,54,17.7,-145.8,996.6
EP112025,17.0,60,18.57,-146.72,994.8
EP112025,17.0,66,18.13,-148.33,1006.2
EP112025,17.0,72,18.73,-149.33,1005.3
EP112025,17.0,78,19.16,-151.25,1006.5
EP112025,17.0,84,19.6,-152.77,1007.1
EP112025,17.0,90,19.74,-153.99,1007.0
EP112025,17.0,96,19.87,-154.94,1005.4
EP112025,17.0,102,20.46,-156.38,1007.1
EP112025,17.0,108,20.34,-158.29,1009.4
EP112025,17.0,114,21.2,-159.69,1008.9
EP112025,17.0,120,21.29,-161.45,1010.9
1,18.0,6,17.7,117.11,1003.8
1,18.0,12,18.04,116.31,1001.4
1,18.0,18,18.68,115.83,1001.2
1,18.0,24,18.84,114.93,999.1
1,18.0,30,19.05,114.17,998.4
1,18.0,36,19.8,113.65,995.1
1,18.0,42,20.28,112.81,992.2
1,18.0,48,20.94,112.1,992.8
1,18.0,54,21.68,111.43,989.7
1,18.0,60,22.43,110.09,991.3
1,18.0,66,22.58,109.7,998.2
1,18.0,72,23.21,109.04,999.0
1,18.0,78,23.1,108.01,1001.7
1,18.0,84,23.21,107.46,1001.2
1,18.0,90,23.04,106.91,1004.2
1,18.0,96,23.05,105.65,1003.2
1,18.0,102,23.21,105.14,1002.3
18,18.0,138,15.87,-102.76,1005.7
18,18.0,144,16.69,-103.08,1006.8
18,18.0,150,17.01,-103.77,1005.6
18,18.0,156,17.5,-104.01,1004.5
18,18.0,162,18.22,-104.42,1002.0
18,18.0,168,18.51,-104.79,1000.2
18,18.0,174,19.13,-105.38,999.2
18,18.0,180,19.91,-105.93,997.8
18,18.0,186,20.66,-106.22,994.4
18,18.0,192,21.37,-106.88,994.6
18,18.0,198,21.98,-107.53,984.2
18,18.0,204,22.35,-107.94,975.5
18,18.0,210,22.56,-108.02,972.4
18,18.0,216,22.88,-108.26,978.5
18,18.0,222,23.52,-108.63,970.0
18,18.0,228,23.88,-108.83,975.9
18,18.0,234,24.13,-109.0,978.8
18,18.0,240,25.08,-109.27,981.4
18,18.0,246,25.7,-109.37,980.1
18,18.0,252,26.63,-109.62,985.7
18,18.0,258,27.45,-109.63,999.4
18,18.0,264,28.59,-108.27,1005.4
22,18.0,156,12.38,-133.04,1005.1
22,18.0,162,12.84,-133.68,1006.1
22,18.0,168,12.68,-135.08,1008.0
22,18.0,174,13.26,-135.9,1005.9
22,18.0,180,13.51,-136.14,1005.1
22,18.0,186,14.08,-137.81,1004.8
22,18.0,192,14.2,-138.52,1002.8
22,18.0,198,14.27,-139.73,1003.8
22,18.0,204,14.63,-140.81,1002.3
22,18.0,210,15.06,-141.84,990.8
22,18.0,216,15.56,-142.78,993.8
22,18.0,222,15.98,-143.73,993.2
22,18.0,228,16.64,-144.76,992.7
22,18.0,234,16.93,-145.61,992.0
22,18.0,240,18.06,-146.3,986.6
22,18.0,246,18.2,-147.2,984.9
22,18.0,252,18.54,-148.44,995.2
22,18.0,258,18.85,-149.32,999.0
22,18.0,264,19.41,-150.53,995.6
22,18.0,270,19.73,-151.32,1001.5
22,18.0,276,19.83,-152.19,1005.7
22,18.0,282,20.28,-153.27,1007.3
22,18.0,288,20.77,-154.02,1004.7
22,18.0,294,21.16,-155.0,1004.5
22,18.0,300,21.59,-155.99,1008.3
22,18.0,306,22.19,-156.49,1009.5
22,18.0,312,21.64,-156.72,1006.9
29,18.0,174,18.34,-113.49,1006.3
29,18.0,180,20.2,-107.53,997.7
29,18.0,186,20.66,-106.22,994.4
29,18.0,192,21.37,-106.88,994.6
29,18.0,198,21.98,-107.53,984.2
29,18.0,204,22.35,-107.94,975.5
29,18.0,210,22.56,-108.02,972.4
29,18.0,216,22.88,-108.26,978.5
29,18.0,222,23.52,-108.63,970.0
29,18.0,228,23.88,-108.83,975.9
29,18.0,234,24.13,-109.0,978.8
29,18.0,240,25.08,-109.27,981.4
29,18.0,246,25.7,-109.37,980.1
29,18.0,252,26.63,-109.62,985.7
29,18.0,258,27.45,-109.63,999.4
29,18.0,264,28.59,-108.27,1005.4
32,18.0,198,13.64,-46.08,1011.0
32,18.0,204,13.45,-47.59,1008.9
32,18.0,210,13.34,-48.99,1008.1
32,18.0,216,12.84,-49.8,1007.4
32,18.0,222,13.18,-52.25,1007.3
32,18.0,228,13.45,-53.77,1009.3
32,18.0,234,13.3,-55.77,1007.0
32,18.0,240,13.29,-57.47,1006.5
32,18.0,246,13.76,-58.92,1005.8
32,18.0,252,13.54,-60.15,1003.0
32,18.0,258,13.65,-61.61,1004.7
32,18.0,264,13.84,-62.41,1004.3
32,18.0,270,13.62,-63.87,1002.9
32,18.0,276,13.52,-64.93,995.3
32,18.0,282,13.51,-65.64,990.6
32,18.0,288,13.79,-66.85,975.6
32,18.0,294,13.91,-67.69,974.3
32,18.0,300,14.25,-68.58,975.0
32,18.0,306,14.74,-69.83,957.8
32,18.0,312,15.24,-70.77,962.6
37,18.0,234,17.81,143.71,1005.2
37,18.0,240,19.24,141.83,1006.4
37,18.0,246,20.33,141.04,1005.8
37,18.0,252,20.28,140.11,1004.9
37,18.0,258,19.42,137.91,1004.7
37,18.0,264,20.53,136.56,1003.3
37,18.0,270,20.88,135.26,1000.2
37,18.0,276,20.96,133.98,995.0
37,18.0,282,21.02,132.95,996.9
37,18.0,288,20.91,132.18,986.4
37,18.0,294,20.83,131.32,979.6
37,18.0,300,21.04,130.68,962.6
37,18.0,306,21.07,130.18,953.1
37,18.0,312,21.22,129.74,950.6
39,18.0,252,22.78,166.3,1010.5
39,18.0,258,23.17,164.62,1009.0
39,18.0,264,23.6,164.71,1009.3
39,18.0,270,24.44,164.43,1005.7
39,18.0,276,24.7,163.53,1007.7
39,18.0,282,24.99,162.81,1006.3
39,18.0,288,25.66,161.61,1005.4
39,18.0,294,26.18,160.09,1004.1
39,18.0,300,26.8,159.05,1000.1
39,18.0,306,27.39,157.89,1003.4
39,18.0,312,28.07,156.41,1001.5
AL912025,18.0,0,11.7,-36.0,1011.0
EP112025,18.0,0,14.3,-137.3,958.0
EP112025,18.0,6,14.72,-138.37,974.9
EP112025,18.0,12,14.92,-139.6,968.3
EP112025,18.0,18,15.22,-140.36,963.3
EP112025,18.0,24,15.7,-141.27,969.6
EP112025,18.0,30,16.32,-142.24,964.7
EP112025,18.0,36,16.77,-143.3,971.6
EP112025,18.0,42,17.18,-144.08,965.3
EP112025,18.0,48,17.74,-145.22,983.3
EP112025,18.0,54,18.35,-146.33,982.2
EP112025,18.0,60,18.71,-147.25,996.6
EP112025,18.0,66,19.81,-148.21,996.2
EP112025,18.0,72,20.13,-149.16,1000.2
EP112025,18.0,78,20.31,-150.74,1006.0
EP112025,18.0,84,20.9,-152.12,1005.1
EP112025,18.0,90,21.16,-153.89,1009.3
EP112025,18.0,96,21.65,-155.17,1009.2
EP112025,18.0,102,22.32,-156.79,1008.8
EP112025,18.0,108,23.25,-158.3,1011.4
17,19.0,138,15.41,-107.66,1006.8
17,19.0,144,15.7,-108.49,1006.0
17,19.0,150,17.26,-108.2,1007.2
17,19.0,156,17.17,-109.04,1005.0
17,19.0,162,17.7,-109.28,1004.8
17,19.0,168,17.73,-109.61,1003.0
17,19.0,174,18.28,-110.34,1001.5
17,19.0,180,18.51,-110.75,999.7
17,19.0,186,18.86,-110.89,996.7
17,19.0,192,18.87,-111.46,993.0
17,19.0,198,19.0,-112.37,992.2
17,19.0,204,19.7,-112.45,995.5
17,19.0,210,20.04,-112.95,991.5
17,19.0,216,20.34,-113.15,992.1
17,19.0,222,20.65,-113.4,985.9
17,19.0,228,21.02,-113.46,985.9
17,19.0,234,21.36,-113.68,987.5
17,19.0,240,21.37,-114.17,988.7
17,19.0,246,21.6,-114.26,986.9
17,19.0,252,21.94,-114.34,993.1
17,19.0,258,22.2,-114.34,992.3
17,19.0,264,22.08,-114.37,999.1
17,19.0,270,22.13,-114.3,1001.4
17,19.0,276,22.2,-114.49,1000.6
17,19.0,282,21.96,-114.49,1001.8
17,19.0,288,21.97,-114.77,1002.8
17,19.0,294,21.77,-114.63,1004.2
17,19.0,300,21.29,-115.08,1003.8
17,19.0,306,21.25,-114.93,1005.0
17,19.0,312,21.19,-115.26,1003.7
2,19.0,6,17.6,116.78,1003.5
2,19.0,12,18.01,116.56,1000.9
2,19.0,18,18.34,115.85,1001.8
2,19.0,24,18.62,115.38,1000.1
2,19.0,30,19.17,114.27,999.9
2,19.0,36,19.64,113.79,994.9
2,19.0,42,20.53,113.36,993.8
2,19.0,48,21.19,112.54,989.8
2,19.0,54,22.35,111.61,989.6
2,19.0,60,22.92,110.94,991.7
2,19.0,66,23.51,109.84,993.6
2,19.0,72,23.85,109.18,994.8
2,19.0,78,24.06,108.69,999.4
2,19.0,84,24.0,108.11,1002.5
2,19.0,90,24.08,107.47,1003.8
2,19.0,96,24.16,106.98,1001.0
2,19.0,102,23.6,106.14,1004.9
2,19.0,108,23.84,105.31,1003.7
25,19.0,198,12.54,-22.24,1007.5
25,19.0,204,13.39,-22.64,1008.5
25,19.0,210,14.53,-24.24,1005.0
25,19.0,216,14.99,-24.76,1003.5
25,19.0,222,15.78,-26.01,1001.0
25,19.0,228,16.32,-27.23,1001.0
25,19.0,234,17.07,-28.73,998.4
25,19.0,240,17.85,-30.18,1000.0
25,19.0,246,18.62,-31.75,998.5
25,19.0,252,19.02,-33.46,999.0
25,19.0,258,19.79,-35.11,998.4
25,19.0,264,20.21,-36.63,997.4
25,19.0,270,21.44,-37.3,1001.5
25,19.0,276,22.18,-38.36,998.9
25,19.0,282,23.59,-38.93,996.5
25,19.0,288,24.12,-39.5,993.7
25,19.0,294,24.86,-39.62,994.9
25,19.0,300,25.53,-39.95,992.1
25,19.0,306,25.89,-40.53,994.4
25,19.0,312,26.47,-40.99,1000.4
